ID,WT,age,sex,region,edu,job,income,polview,d_paper,d_magazine,d_tv,d_radio,d_portal,d_messenger,d_sns,d_video,d_shortform,d_ott,d_ai,d_podcast,u_paper,u_magazine,u_tv,u_radio,u_portal,u_messenger,u_sns,u_video,u_shortform,u_ott,u_ai,u_podcast,p_share,p_like,p_comment,engagement,interest,trust_news,trust_new_src,paid_exp,paid_intent,news_none,main_path
156.0,4.004131365191335,37.0,1.0,9.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2.0,3.0,2.6666666666666665,0,0,0,5.0
157.0,0.7925176032608409,21.0,1.0,17.0,3.0,11.0,5.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,4.0,3.6666666666666665,0,0,0,2.0
158.0,0.4590067796630942,66.0,2.0,17.0,1.0,3.0,2.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,4.333333333333333,0,0,0,2.0
159.0,0.3996011357466593,24.0,2.0,17.0,3.0,6.0,5.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,3.0,4.0,4.333333333333333,0,0,0,5.0
160.0,3.296772726009271,27.0,1.0,9.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.0,3.0,2.6666666666666665,0,0,0,5.0
161.0,1.785988192260227,43.0,1.0,1.0,3.0,6.0,5.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4.0,3.0,3.0,0,0,0,2.0
162.0,1.780548236385439,62.0,1.0,1.0,2.0,3.0,4.0,3.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,4.0,3.6666666666666665,0,0,0,2.0
163.0,2.187565932435893,59.0,1.0,1.0,2.0,5.0,6.0,3.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.0,0,0,0,2.0
164.0,2.226735884424403,24.0,1.0,1.0,3.0,11.0,7.0,3.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3.0,4.0,3.6666666666666665,0,0,0,5.0
165.0,3.315204684276276,65.0,2.0,1.0,3.0,10.0,6.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2.0,3.0,3.3333333333333335,0,0,0,5.0
166.0,1.73426290740225,37.0,1.0,1.0,3.0,6.0,5.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3.0,3.0,3.0,0,0,0,2.0
167.0,1.633457010652067,70.0,1.0,1.0,2.0,5.0,4.0,4.0,0.0,0.0,7.0,3.0,6.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,4.0,3.0,3.0,0,0,0,13.0
168.0,2.947489488639864,27.0,1.0,1.0,3.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2.0,3.0,3.0,0,0,0,13.0
170.0,2.749602249339766,45.0,2.0,1.0,3.0,6.0,7.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2.0,4.0,4.0,0,0,0,2.0
171.0,1.767659305984196,65.0,1.0,1.0,2.0,2.0,4.0,5.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.0,3.0,2.6666666666666665,0,0,0,2.0
173.0,2.813910655905228,45.0,2.0,9.0,3.0,10.0,4.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,4.0,2.0,2.6666666666666665,0,0,0,13.0
174.0,2.187565932435893,54.0,1.0,1.0,3.0,6.0,7.0,2.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3.0,4.0,3.6666666666666665,0,0,0,2.0
176.0,1.53278139688301,37.0,1.0,9.0,3.0,6.0,4.0,2.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,3.6666666666666665,0,0,0,2.0
178.0,2.617555832452653,32.0,2.0,1.0,3.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0,3.0,3.0,0,0,0,5.0
179.0,0.6190087564370393,68.0,1.0,17.0,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,3.0,2.3333333333333335,0,0,0,2.0
180.0,0.7213647324861324,72.0,2.0,17.0,1.0,1.0,2.0,4.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,2.0,0,0,0,2.0
181.0,1.669688789536925,66.0,2.0,1.0,2.0,10.0,4.0,4.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,3.6666666666666665,0,0,0,2.0
182.0,0.5754987287880498,73.0,1.0,17.0,1.0,1.0,3.0,4.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.3333333333333335,0,0,0,2.0
183.0,0.5568903314469511,47.0,2.0,17.0,3.0,3.0,4.0,3.0,0.0,0.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,2.6666666666666665,0,0,0,2.0
184.0,0.5522768068671484,75.0,2.0,17.0,1.0,10.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5.0,2.6666666666666665,0,0,0,2.0
185.0,1.645367401784816,73.0,1.0,1.0,2.0,12.0,3.0,4.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.3333333333333335,0,0,0,2.0
186.0,3.115628316491097,48.0,1.0,9.0,3.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,10.0
187.0,2.297171935701264,57.0,2.0,9.0,2.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,5.0
188.0,0.8649863196777453,27.0,1.0,17.0,3.0,11.0,3.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,2,3.0,4.0,3.3333333333333335,0,0,0,2.0
189.0,3.46033707523244,55.0,1.0,9.0,2.0,2.0,6.0,3.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4.0,3.0,3.3333333333333335,0,0,0,5.0
190.0,1.722404758373305,57.0,2.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,4.0,3.6666666666666665,0,0,0,2.0
191.0,6.131125587532042,32.0,1.0,9.0,3.0,2.0,7.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,2.6666666666666665,0,0,0,5.0
192.0,5.984656993792493,34.0,2.0,9.0,3.0,3.0,7.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3.0,3.0,2.0,0,0,0,5.0
193.0,0.7031776954229996,52.0,2.0,6.0,2.0,6.0,4.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,2.6666666666666665,0,0,0,5.0
194.0,2.602040256008246,56.0,2.0,1.0,2.0,10.0,7.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3.0,4.0,2.3333333333333335,0,0,0,2.0
195.0,3.01527316869673,72.0,2.0,9.0,2.0,2.0,4.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,2.6666666666666665,0,0,0,2.0
197.0,0.9325885844328977,26.0,1.0,6.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,2.6666666666666665,0,0,0,5.0
198.0,0.8612082106668693,28.0,2.0,6.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.3333333333333335,0,0,0,5.0
199.0,2.55187578931543,40.0,1.0,1.0,3.0,6.0,7.0,2.0,5.0,0.0,5.0,3.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,3.0,4.0,2.3333333333333335,0,0,0,5.0
200.0,0.7944035980189469,47.0,1.0,3.0,3.0,3.0,5.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,2.0,0,0,0,10.0
201.0,1.147509921539757,40.0,1.0,6.0,3.0,2.0,9.0,4.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.0,3.0,3.0,0,0,0,5.0
202.0,2.899712041650706,49.0,2.0,9.0,2.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.6666666666666665,0,0,0,2.0
203.0,2.477969084502635,31.0,1.0,1.0,3.0,3.0,8.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3.0,3.0,3.0,0,0,0,5.0
205.0,0.7026722677980578,34.0,1.0,6.0,3.0,3.0,4.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,4.0,3.0,2.6666666666666665,0,0,0,5.0
206.0,0.7026722677980578,31.0,1.0,6.0,3.0,6.0,4.0,3.0,5.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,10.0
207.0,1.578956047431149,67.0,2.0,1.0,2.0,3.0,5.0,2.0,1.0,0.0,5.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,4.0,4.333333333333333,0,0,0,5.0
208.0,0.9178060461400147,33.0,1.0,6.0,3.0,6.0,4.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,4.0,4.0,3.6666666666666665,0,0,0,2.0
209.0,1.79591561900578,22.0,2.0,1.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,3.6666666666666665,0,0,0,5.0
210.0,0.6481539162396873,65.0,2.0,6.0,2.0,10.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.6666666666666665,0,0,0,2.0
211.0,0.9178060461400147,33.0,1.0,6.0,3.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.3333333333333335,0,0,0,5.0
212.0,0.8680022333736265,45.0,2.0,6.0,3.0,10.0,7.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0
213.0,0.5786681555824177,41.0,2.0,6.0,3.0,3.0,7.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,3.0,3.0,0,0,0,6.0
215.0,1.885368463035861,26.0,2.0,1.0,3.0,6.0,4.0,3.0,0.0,0.0,4.0,0.0,6.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,4.0,3.0,3.0,0,0,0,5.0
216.0,0.9332378371389919,50.0,1.0,6.0,3.0,2.0,6.0,4.0,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.6666666666666665,0,0,0,1.0
217.0,2.13430419515735,28.0,1.0,1.0,3.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.0,4.0,4.0,0,0,0,8.0
218.0,1.731290679710042,72.0,2.0,1.0,2.0,10.0,4.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,4.666666666666667,0,0,0,5.0
219.0,0.9332378371389919,50.0,1.0,6.0,2.0,5.0,9.0,4.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,3,4.0,3.0,2.6666666666666665,0,0,0,5.0
220.0,2.068691171563758,53.0,1.0,1.0,3.0,6.0,8.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,3,3.0,4.0,4.333333333333333,0,0,0,5.0
221.0,1.555956310885178,71.0,1.0,1.0,2.0,2.0,4.0,4.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,3.0,2.0,0,0,0,2.0
222.0,0.5421108484293936,68.0,1.0,6.0,2.0,2.0,5.0,3.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,2.6666666666666665,0,0,0,2.0
223.0,1.88259865583249,54.0,2.0,4.0,2.0,3.0,5.0,3.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3.0,4.0,3.0,0,0,0,2.0
224.0,0.8131662726440905,60.0,1.0,6.0,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,2.6666666666666665,0,0,0,2.0
225.0,3.324485015554564,34.0,2.0,1.0,3.0,3.0,7.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3.0,3.0,2.6666666666666665,0,0,0,13.0
226.0,0.5421108484293936,65.0,1.0,6.0,2.0,2.0,5.0,3.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0
228.0,0.8680022333736265,48.0,2.0,6.0,3.0,10.0,6.0,3.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.3333333333333335,0,0,0,2.0
229.0,1.439157013005385,45.0,1.0,4.0,3.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2.0,4.0,3.3333333333333335,0,0,0,2.0
231.0,1.70663777288513,67.0,1.0,1.0,2.0,5.0,4.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0
232.0,0.5421108484293936,69.0,1.0,6.0,2.0,12.0,2.0,4.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,3.6666666666666665,0,0,0,2.0
234.0,0.807529218159858,50.0,2.0,6.0,3.0,2.0,6.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.6666666666666665,0,0,0,2.0
235.0,1.81979905757086,45.0,2.0,1.0,3.0,6.0,6.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,5.0,4.0,0.0,5.0,0.0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,3.0,4.0,3.0,0,0,0,2.0
236.0,2.187035465673059,32.0,1.0,1.0,3.0,6.0,4.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.6666666666666665,0,0,0,5.0
237.0,0.4666189185694959,50.0,1.0,6.0,3.0,6.0,6.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.3333333333333335,0,0,0,2.0
238.0,1.018776536180461,46.0,2.0,4.0,3.0,2.0,5.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,2.6666666666666665,0,0,0,2.0
239.0,2.525686903333085,67.0,1.0,1.0,2.0,10.0,7.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,2.6666666666666665,0,0,0,2.0
241.0,1.018776536180461,42.0,2.0,4.0,3.0,6.0,6.0,3.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,2,3.0,4.0,3.3333333333333335,0,0,0,2.0
242.0,1.101818544668535,45.0,1.0,4.0,3.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,2.6666666666666665,0,0,0,5.0
243.0,2.068691171563757,51.0,1.0,1.0,3.0,6.0,6.0,4.0,5.0,0.0,5.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,2.3333333333333335,0,0,0,1.0
245.0,0.7031776954229996,59.0,2.0,6.0,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,4.0,3.0,0,0,0,2.0
246.0,0.8612082106668693,20.0,2.0,6.0,3.0,11.0,1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,3.0,3.0,2.6666666666666665,0,0,0,5.0
247.0,0.9325885844328977,29.0,1.0,6.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,2.3333333333333335,0,0,0,5.0
248.0,1.28137212188809,32.0,2.0,4.0,3.0,6.0,5.0,2.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,3.0,4.0,2.6666666666666665,0,0,0,2.0
250.0,0.9332378371389919,55.0,1.0,6.0,3.0,9.0,8.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,3.6666666666666665,0,0,0,2.0
251.0,0.9325885844328977,22.0,1.0,6.0,3.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,3,3.0,4.0,3.3333333333333335,0,0,0,11.0
252.0,1.411948991874368,55.0,2.0,4.0,2.0,2.0,6.0,4.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,4.0,3.0,0,0,0,2.0
253.0,1.026320328379005,32.0,2.0,6.0,3.0,6.0,3.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3.0,4.0,3.0,0,0,0,11.0
254.0,0.9412993279162449,58.0,2.0,4.0,2.0,2.0,5.0,4.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0,4.0,3.3333333333333335,0,0,0,2.0
255.0,0.8131662726440905,65.0,1.0,6.0,3.0,5.0,7.0,4.0,5.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,2.6666666666666665,0,0,0,1.0
256.0,0.8612082106668693,28.0,2.0,6.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2,2.0,3.0,2.6666666666666665,0,0,0,5.0
257.0,1.226725512940651,67.0,2.0,4.0,2.0,2.0,4.0,3.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,4.0,2.6666666666666665,0,0,0,2.0
258.0,0.8612082106668693,23.0,2.0,6.0,3.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,2.0,3.0,3.0,0,0,0,5.0
259.0,0.9325885844328977,25.0,1.0,6.0,3.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,3,3.0,4.0,3.6666666666666665,0,0,0,11.0
260.0,0.8612082106668693,27.0,2.0,6.0,2.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3.0,3.0,2.6666666666666665,0,0,0,5.0
261.0,1.252672188338743,57.0,1.0,4.0,2.0,5.0,5.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,4.0,4.0,2.3333333333333335,0,0,0,2.0
263.0,1.112466803216204,27.0,2.0,4.0,3.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,2,3.0,3.0,3.6666666666666665,0,0,0,5.0
